"Word", "Tag", "Score"
Alcyonaria,n,0
Alcyone,n,0
Aldactone,n,0
Aldebaran,n,0
Aldomet,n,0
Aldous_Huxley,n,0
Aldous_Leonard_Huxley,n,0
Aldrovanda,n,0
Aldrovanda_vesiculosa,n,0
Alec_Guinness,n,0
Alectis,n,0
Alectis_ciliaris,n,0
Alecto,n,0
Alectoria,n,0
Alectoris,n,0
Alectoris_graeca,n,0
Alectoris_ruffa,n,0
Alectura,n,0
Alectura_lathami,n,0
Aleksandr_Aleksandrovich_Blok,n,0
Aleksandr_Borodin,n,0
Aleksandr_Feodorovich_Kerensky,n,0
Aleksandr_I._Solzhenitsyn,n,0
Aleksandr_Mikjailovich_Prokhorov,n,0
Aleksandr_Nikolayevich_Scriabin,n,0
Aleksandr_Pavlovich,n,0
Aleksandr_Porfirevich_Borodin,n,0
Aleksandr_Prokhorov,n,0
Aleksandr_Scriabin,n,0
Aleksandr_Sergeyevich_Pushkin,n,0
Aleksandr_Solzhenitsyn,n,0
Aleksey_Maksimovich_Peshkov,n,0
Aleksey_Maximovich_Peshkov,n,0
Alep,n,0
Alepisaurus,n,0
Aleppo,n,0
Aleppo_boil,n,0
Aleppo_grass,n,0
Alessandro_Farnese,n,0
Alessandro_Manzoni,n,0
Alessandro_di_Mariano_dei_Filipepi,n,0
Aletris,n,0
Aletris_aurea,n,0
Aletris_farinosa,n,0
Aletta_Jacobs,n,0
Aleuria_aurantia,n,0
Aleurites,n,0
Aleurites_fordii,n,0
Aleurites_moluccana,n,0
Aleut,n,0
Aleutian,a,0
Aleutian,n,0
Aleutian_Islands,n,0
Aleutians,n,0
Aleve,n,0
Alex_Boncayao_Brigade,n,0
Alex_Haley,n,0
Alexander,n,0
Alexander_Alexandrovich_Blok,n,0
Alexander_Archipelago,n,0
Alexander_Bell,n,0
Alexander_Calder,n,0
Alexander_Fleming,n,0
Alexander_Graham_Bell,n,0
Alexander_Hamilton,n,0
Alexander_I,n,0
Alexander_II,n,0
Alexander_III,n,0
Alexander_Isayevich_Solzhenitsyn,n,0
Alexander_Melville_Bell,n,0
Alexander_Pope,n,0
Alexander_Pushkin,n,0
Alexander_Selcraig,n,0
Alexander_Selkirk,n,0
Alexander_VI,n,0
Alexander_Wilson,n,0
Alexander_Woollcott,n,0
Alexander_the_Great,n,0
Alexander_the_Liberator,n,0
Alexanders,n,0
Alexandre_Dumas,n,0
Alexandre_Emile_Jean_Yersin,n,0
Alexandre_Gustave_Eiffel,n,0
Alexandre_Yersin,n,0
Alexandria,n,0
Alexandria_senna,n,0
Alexandrian,a,0
Alexandrian,n,0
Alexandrian_laurel,n,0
Alexandrian_senna,n,0
Alexandrine,n,0
Alexis_Carrel,n,0
Alexis_Charles_Henri_Maurice_de_Tocqueville,n,0
Alexis_de_Tocqueville,n,0
Aleyrodes,n,0
Aleyrodidae,n,0
Alfonso_Borgia,n,0
Alfred,n,0
Alfred_Alistair_Cooke,n,0
Alfred_Bernhard_Nobel,n,0
Alfred_Binet,n,0
Alfred_Charles_Kinsey,n,0
Alfred_Charles_William_Harmsworth,n,0
Alfred_Damon_Runyon,n,0
Alfred_Dreyfus,n,0
Alfred_Edward_Housman,n,0
Alfred_Edward_Woodley_Mason,n,0
Alfred_Eisenstaedt,n,0
Alfred_Habdank_Skarbek_Korzybski,n,0
Alfred_Hawthorne,n,0
Alfred_Hitchcock,n,0
Alfred_Joseph_Hitchcock,n,0
Alfred_Kastler,n,0
Alfred_Korzybski,n,0
Alfred_Kroeber,n,0
Alfred_Krupp,n,0
Alfred_Lord_Tennyson,n,0
Alfred_Lothar_Wegener,n,0
Alfred_Louis_Kroeber,n,0
Alfred_Lunt,n,0
Alfred_Nobel,n,0
Alfred_North_Whitehead,n,0
Alfred_Noyes,n,0
Alfred_Russel_Wallace,n,0
Alfred_Stieglitz,n,0
Alfred_Tennyson,n,0
Alfred_Thayer_Mahan,n,0
Alfred_de_Musset,n,0
Alfred_the_Great,n,0
Alger,n,0
Algeria,n,0
Algerian,a,0
Algerian,n,0
Algerian_capital,n,0
Algerian_centime,n,0
Algerian_dinar,n,0
Algerian_monetary_unit,n,0
Algerie,n,0
Algeripithecus,n,0
Algeripithecus_minutus,n,0
Algernon_Charles_Swinburne,n,0
Algiers,n,0
Algol,n,0
Algonkian,a,0
Algonkian,n,0
Algonkin,n,0
Algonquian,a,0
Algonquian,n,0
Algonquian_language,n,0
Algonquin,a,0
Algonquin,n,0
Algren,n,0
Alhacen,n,0
Alhambra,n,0
Alhazen,n,0
Ali,n,0
Ali_Baba,n,0
Alice-Josephine_Pons,n,0
Alice_B._Toklas,n,0
Alice_Hamilton,n,0
Alice_Malsenior_Walker,n,0
Alice_Paul,n,0
Alice_Walker,n,0
Alicia_Alonso,n,0
Alisma,n,0
Alisma_plantago-aquatica,n,0
Alismales,n,0
Alismataceae,n,0
Alismatidae,n,0
Alistair_Cooke,n,0
Alka-seltzer,n,0
Alkeran,n,0
All_Fools'_day,n,0
All_Saints'_Day,n,0
All_Souls'_Day,n,0
Alla_Nazimova,n,0
Allah,n,0
Allamanda_cathartica,n,0
Alleghany_plum,n,0
Alleghenies,n,0
Allegheny,n,0
Allegheny_Mountains,n,0
Allegheny_River,n,0
Allegheny_chinkapin,n,0
Allegheny_mountain_spurge,n,0
Allegheny_plum,n,0
Allegheny_spurge,n,0
Allegheny_vine,n,0
Allen,n,0
Allen_Ginsberg,n,0
Allen_Stewart_Konigsberg,n,0
Allen_Tate,n,0
Allen_screw,n,0
Allen_wrench,n,0
Allentown,n,0
Allhallows,n,0
Allhallows_Eve,n,0
Allhallowtide,n,0
Alliaceae,n,0
Alliaria,n,0
Alliaria_officinalis,n,0
Allied,a,0
Allied_Command_Atlantic,n,0
Allied_Command_Europe,n,0
Allies,n,-0.95136
Alligator_mississipiensis,n,0
Alligator_sinensis,n,0
Alligatoridae,n,0
Allionia,n,0
Allionia_incarnata,n,0
Allioniaceae,n,0
Allium,n,0
Allium_acuminatum,n,0
Allium_ampeloprasum,n,0
Allium_ascalonicum,n,0
Allium_canadense,n,0
Allium_carinatum,n,0
Allium_cepa,n,0
Allium_cepa_aggregatum,n,0
Allium_cepa_viviparum,n,0
Allium_cernuum,n,0
Allium_fistulosum,n,0
Allium_haematochiton,n,0
Allium_neopolitanum,n,0
Allium_paradoxum,n,0
Allium_porrum,n,0
Allium_sativum,n,0
Allium_schoenoprasum,n,0
Allium_scorodoprasum,n,0
Allium_sphaerocephalum,n,0
Allium_tricoccum,n,0
Allium_triquetrum,n,0
Allium_tuberosum,n,0
Allium_ursinum,n,0
Allium_vineale,n,0
Alma-Ata,n,0
Almaty,n,0
Almighty,n,0
Almoravid,n,0
Alnico,n,0
Alnus,n,0
Alnus_crispa,n,0
Alnus_glutinosa,n,0
Alnus_incana,n,0
Alnus_maritima,n,0
Alnus_rhombifolia,n,0
Alnus_rubra,n,0
Alnus_rugosa,n,0
Alnus_serrulata,n,0
Alnus_veridis,n,0
Alnus_veridis_crispa,n,0
Alnus_vulgaris,n,0
Alocasia_macrorrhiza,n,0
Aloe_ferox,n,0
Aloe_vera,n,0
Aloeaceae,n,0
Aloha_State,n,0
Alois_Senefelder,n,0
Alonso,n,0
Alopecurus,n,0
Alopecurus_pratensis,n,0
Alopex,n,0
Alopex_lagopus,n,0
Alopiidae,n,0
Alopius,n,0
Alopius_vulpinus,n,0
Alosa,n,0
Alosa_alosa,n,0
Alosa_chrysocloris,n,0
Alosa_pseudoharengus,n,0
Alosa_sapidissima,n,0
Alouatta,n,0
Aloys_Senefelder,n,0
Alpena,n,0
Alpha_Centauri,n,0
Alpha_Crucis,n,0
Alpha_Geminorum,n,0
Alpha_Orionis,n,0
Alphonse_Bertillon,n,0
Alphonse_Capone,n,0
Alpine,a,0
Alpine_anemone,n,0
Alpine_besseya,n,0
Alpine_celery_pine,n,0
Alpine_enchanter's_nightshade,n,0
Alpine_fir,n,0
Alpine_glacier,n,0
Alpine_golden_chain,n,0
Alpine_lady_fern,n,0
Alpine_lift,n,0
Alpine_mouse-ear,n,0
Alpine_scurvy,n,0
Alpine_type_of_glacier,n,0
Alpine_woodsia,n,0
Alpinia,n,0
Alpinia_Zerumbet,n,0
Alpinia_galanga,n,0
Alpinia_officinalis,n,0
Alpinia_officinarum,n,0
Alpinia_purpurata,n,0
Alpinia_speciosa,n,0
Alpinism,n,0
Alps,n,0
Alsace,n,0
Alsatia,n,0
Alsatian,a,0
Alsatian,n,0
Alsobia,n,0
Alsobia_dianthiflora,n,0
Alsophila,n,0
Alsophila_pometaria,n,0
Alstonia,n,0
Alstonia_scholaris,n,0
Alstroemeria_pelegrina,n,0
Alstroemeriaceae,n,0
Altace,n,0
Altai_Mountains,n,0
Altaic,a,0
Altaic,n,0
Altaic_language,n,0
Altair,n,0
Altay_Mountains,n,0
Alternanthera,n,0
Alternanthera_philoxeroides,n,0
Althea_Gibson,n,0
Althea_officinalis,n,0
Althea_rosea,n,0
Alton_Glenn_Miller,n,0
Altoona,n,0
Alupent,n,0
Alvar_Aalto,n,0
Alvin_Ailey,n,0
Alyssum,n,0
Alytes,n,0
Alytes_cisternasi,n,0
Alytes_obstetricans,n,0
Alzheimer's,n,0
Alzheimer's_disease,n,0
Alzheimers,n,0
Am,n,0
Amaethon,n,0
Amandine_Aurore_Lucie_Dupin,n,0
Amanita,n,0
Amanita_caesarea,n,0
Amanita_mappa,n,0
Amanita_muscaria,n,0
Amanita_phalloides,n,0
Amanita_rubescens,n,0
Amanita_verna,n,0
Amaranthaceae,n,0
Amaranthus,n,0
Amaranthus_albus,n,0
Amaranthus_caudatus,n,0
Amaranthus_cruentus,n,0
Amaranthus_graecizans,n,0
Amaranthus_hybridus_erythrostachys,n,0
Amaranthus_hybridus_hypochondriacus,n,0
Amaranthus_hypochondriacus,n,0
Amaranthus_spinosus,n,0
Amarillo,n,0
Amaryllidaceae,n,0
Amaryllis_belladonna,n,0
Amaterasu,n,0
Amaterasu_Omikami,n,0
Amati,n,0
Amauropelta,n,0
Amazon,n,0
Amazon_River,n,0
Amazon_ant,n,0
Amazona,n,0
Amberboa,n,0
Amberboa_moschata,n,0
Ambloplites,n,0
Ambloplites_rupestris,n,0
Amblyrhynchus,n,0
Amblyrhynchus_cristatus,n,0
Ambrogio_Damiano_Achille_Ratti,n,0
Ambrose,n,0
Ambrose_Bierce,n,0
Ambrose_Everett_Burnside,n,0
Ambrose_Gwinett_Bierce,n,0
Ambrosia_artemisiifolia,n,0
Ambrosia_psilostachya,n,0
Ambrosia_trifida,n,0
Ambrosiaceae,n,0
Ambrosian,a,0
Ambystoma,n,0
Ambystoma_maculatum,n,0
Ambystoma_mexicanum,n,0
Ambystoma_talpoideum,n,0
Ambystoma_tigrinum,n,0
Ambystomatidae,n,0
Amedeo_Avogadro,n,0
Amedeo_Modigliano,n,0
Ameiuridae,n,0
Ameiurus,n,0
Ameiurus_Melas,n,0
Amelanchier,n,0
Amelanchier_alnifolia,n,0
Amelanchier_bartramiana,n,0
Amelia_Earhart,n,0
Amen,n,0
Amen-Ra,n,0
Amenhotep_IV,n,0
Amentiferae,n,0
America,n,0
American,a,0
American,n,0
American-Indian_language,n,0
American_Baptist_Convention,n,0
American_Civil_War,n,0
American_Dream,n,0
American_English,n,0
American_Falls,n,0
American_Federalist_Party,n,0
American_Federation_of_Labor,n,0
American_Federation_of_Labor_and_Congress_of_Industrial_Organizations,n,0
American_Indian,n,0
American_Indian_Day,n,0
American_Labor_Party,n,0
American_Legion,n,0
American_Party,n,0
American_Revised_Version,n,0
American_Revolution,n,0
American_Revolutionary_War,n,0
American_Revolutionary_leader,n,0
American_Samoa,n,0
American_Staffordshire_terrier,n,0
American_Standard_Code_for_Information_Interchange,n,0
American_Standard_Version,n,0
American_Stock_Exchange,n,0
American_Virgin_Islands,n,0
American_War_of_Independence,n,0
American_agave,n,0
American_alligator,n,0
American_aloe,n,0
American_angelica_tree,n,0
American_antelope,n,0
American_arborvitae,n,0
American_arrowroot,n,0
American_aspen,n,0
American_badger,n,0
American_barberry,n,0
American_basswood,n,0
American_beech,n,0
American_bison,n,0
American_bittern,n,0
American_bittersweet,n,0
American_black_bear,n,0
American_blight,n,0
American_bog_asphodel,n,0
American_brooklime,n,0
American_buffalo,n,0
American_bugbane,n,0
American_capital,n,0
American_centaury,n,0
American_chameleon,n,0
American_cheese,n,0
American_chestnut,n,0
American_cockroach,n,0
American_columbo,n,0
American_coot,n,0
American_copper,n,0
American_crab_apple,n,0
American_cranberry,n,0
American_cranberry_bush,n,0
American_crayfish,n,0
American_creeper,n,0
American_cress,n,0
American_crow,n,0
American_dewberry,n,0
American_dog_tick,n,0
American_dog_violet,n,0
American_dogwood,n,0
American_dwarf_birch,n,0
American_eagle,n,0
American_egret,n,0
American_elder,n,0
American_elk,n,0
American_elm,n,0
American_featherfoil,n,0
American_feverfew,n,0
American_flag,n,0
American_flagfish,n,0
American_fly_honeysuckle,n,0
American_flying_squirrel,n,0
American_football,n,0
American_football_game,n,0
American_foxhound,n,0
American_frogbit,n,0
American_gallinule,n,0
American_gentian,n,0
American_germander,n,0
American_ginseng,n,0
American_gray_birch,n,0
American_green_toad,n,0
American_grey_birch,n,0
American_hackberry,n,0
American_harvest_mouse,n,0
American_hazel,n,0
American_hellebore,n,0
American_holly,n,0
American_hop,n,0
American_hornbeam,n,0
American_ivy,n,0
American_kestrel,n,0
American_lady_crab,n,0
American_language,n,0
American_larch,n,0
American_laurel,n,0
American_leishmaniasis,n,0
American_licorice,n,0
American_lime,n,0
American_liquorice,n,0
American_lobster,n,0
American_lotus,n,0
American_magpie,n,0
American_maidenhair_fern,n,0
American_marten,n,0
American_mastodon,n,0
American_mastodont,n,0
American_merganser,n,0
American_mink,n,0
American_mistletoe,n,0
American_mountain_ash,n,0
American_oil_palm,n,0
American_olive,n,0
American_organ,n,0
American_oriole,n,0
American_parasol,n,0
American_parsley_fern,n,0
American_pasqueflower,n,0
American_pennyroyal,n,0
American_persimmon,n,0
American_pit_bull_terrier,n,0
American_plaice,n,0
American_plan,n,0
American_plane,n,0
American_pulsatilla,n,0
American_quaking_aspen,n,0
American_raspberry,n,0
American_rattlebox,n,0
American_red_elder,n,0
American_red_plum,n,0
American_red_squirrel,n,0
American_redstart,n,0
American_robin,n,0
American_rock_brake,n,0
American_sable,n,0
American_saddle_horse,n,0
American_shrew_mole,n,0
American_sign_language,n,0
American_smelt,n,0
American_smokewood,n,0
American_smooth_dogfish,n,0
American_spicebush,n,0
American_spikenard,n,0
American_star_grass,n,0
American_state,n,0
American_sweet_chestnut,n,0
American_sweet_gum,n,0
American_sycamore,n,0
American_toad,n,0
American_turkey_oak,n,0
American_twinflower,n,0
American_wall_fern,n,0
American_water_ouzel,n,0
American_water_shrew,n,0
American_water_spaniel,n,0
American_watercress,n,0
American_white_birch,n,0
American_white_oak,n,0
American_white_pine,n,0
American_widgeon,n,0
American_wistaria,n,0
American_wisteria,n,0
American_woodcock,n,0
American_wormseed,n,0
Americana,n,0
Americanisation,n,0
Americanise,v,0
Americanism,n,0
Americanization,n,0
Americanize,v,0
Americus_Vespucius,n,0
Amerigo_Vespucci,n,0
Amerind,a,0
Amerind,n,0
Amerindian,n,0
Amerindian_language,n,0
Amerindian_race,n,0
Amerindic,a,0
Amhara,n,0
Amharic,a,0
Amharic,n,0
Amia,n,0
Amia_calva,n,0
Amianthum,n,0
Amianthum_muscaetoxicum,n,0
Amianthum_muscitoxicum,n,0
Amiidae,n,0
Amish,n,0
Amish_sect,n,0
Amman,n,0
Ammobium_alatum,n,0
Ammodytes,n,0
Ammodytidae,n,0
Ammotragus,n,0
Ammotragus_lervia,n,0
Amniota,n,0
Amoebida,n,0
Amoebina,n,0
Amon,n,0
Amon-Ra,n,0
Amontillado,n,0
Amor,n,0
Amorpha_californica,n,0
Amorpha_canescens,n,0
Amorpha_fruticosa,n,0
Amorphophallus_campanulatus,n,0
Amorphophallus_paeonifolius,n,0
Amorphophallus_rivieri,n,0
Amorphophallus_titanum,n,0
Amos,n,0
Amoxil,n,0
Amoy,n,0
Amphibolips,n,0
Amphicarpa,n,0
Amphicarpa_bracteata,n,0
Amphicarpaea,n,0
Amphicarpaea_bracteata,n,0
Amphineura,n,0
Amphioxidae,n,0
Amphipoda,n,0
Amphiprion,n,0
Amphiprion_percula,n,0
Amphisbaena,n,0
Amphisbaenia,n,0
Amphisbaenidae,n,0
Amphitheatrum_Flavium,n,0
Amphiumidae,n,0
Amsinckia,n,0
Amsinckia_grandiflora,n,0
Amsinckia_intermedia,n,0
Amsler_grid,n,0
Amsonia,n,0
Amsonia_tabernaemontana,n,0
Amsterdam,n,0
Amun,n,0
Amun_Ra,n,0
Amundsen,n,0
Amur,n,0
Amur_River,n,0
Amur_privet,n,0
Amy_Lowell,n,0
Amy_Lyon,n,0
Amygdalaceae,n,0
Amygdalus,n,0
Amygdalus_communis,n,0
Amygdalus_communis_amara,n,0
Amytal,n,0
An_Nafud,n,0
An_Nefud,n,0
Ana,n,0
Anabantidae,n,0
Anabaptism,n,0
Anabaptist,n,0
Anabaptist_denomination,n,0
Anabas,n,0
Anabas_testudineus,n,0
Anabrus,n,0
Anabrus_simplex,n,0
Anacanthini,n,0
Anacardiaceae,n,0
Anacardium,n,0
Anacardium_occidentale,n,0
Anacin_III,n,0
Anacyclus,n,0
Anacyclus_pyrethrum,n,0
Anadenanthera,n,0
Anadenanthera_colubrina,n,0
Anagallis,n,0
Anagallis_arvensis,n,0
Anagallis_tenella,n,0
Anagasta,n,0
Anagasta_kuehniella,n,0
Anagyris,n,0
Anagyris_foetida,n,0
Anaheim,n,0
Ananas,n,0
Ananas_comosus,n,0
Ananias,n,0
Anaphalis,n,0
Anaphalis_margaritacea,n,0
Anaprox,n,0
Anapsida,n,0
Anapurna,n,0
Anarhichadidae,n,0
Anarhichas,n,0
Anas,n,0
Anas_acuta,n,0
Anas_americana,n,0
Anas_clypeata,n,0
Anas_crecca,n,0
Anas_discors,n,0
Anas_penelope,n,0
Anas_platyrhynchos,n,0
Anas_querquedula,n,0
Anas_rubripes,n,0
Anasa,n,0
Anasa_tristis,n,0
Anasazi,n,0
Anaspida,n,0
Anastatica,n,0
Anastatica_hierochuntica,n,0
Anastomus,n,0
Anatidae,n,0
Anatole_France,n,0
Anatoli_Karpov,n,0
Anatoli_Yevgenevich_Karpov,n,0
Anatolia,n,0
Anatolian,n,0
Anatolian_language,n,0
Anaxagoras,n,0
Anaximander,n,0
Anaximenes,n,0
Anchorage,n,0
Anchusa_capensis,n,0
Anchusa_officinalis,n,0
Anchusa_riparia,n,0
Ancient_Greek,n,0
Ancistrodon,n,0
Ancohuma,n,0
Ancylidae,n,0
Ancylostomatidae,n,0
Ancylus,n,0
Ancylus_fluviatilis,n,0
Andalucia,n,0
Andalusia,n,0
Andalusian,a,0
Andaman_Sea,n,0
Andaman_marble,n,0
Andaman_redwood,n,0
Andean,a,0
Andean_condor,n,0
Anders_Celsius,n,0
Andersen,n,0
Anderson,n,0
Andes,n,0
Andhra_Pradesh,n,0
Andira,n,0
Andira_inermis,n,0
Andorra,n,0
Andorran,a,0
Andorran,n,0
Andre_Derain,n,0
Andre_Eglevsky,n,0
Andre_Gide,n,0
Andre_Le_Notre,n,0
Andre_Maginot,n,0
Andre_Malraux,n,0
Andre_Markoff,n,0
Andre_Maurois,n,0
Andre_Paul_Guillaume_Gide,n,0
Andre_Weil,n,0
Andrea_Guarneri,n,0
Andrea_Mantegna,n,0
Andrea_Palladio,n,0
Andreaea,n,0
Andreaeales,n,0
Andreas_Vesalius,n,0
Andrei_Andreyevich_Gromyko,n,0
Andrei_Arsenevich_Tarkovsky,n,0
Andrei_Dimitrievich_Sakharov,n,0
Andrei_Gromyko,n,0
Andrei_Markov,n,0
Andrei_Sakharov,n,0
Andrei_Tarkovsky,n,0
Andrei_Voznesenski,n,0
Andrenidae,n,0
Andres_Martinez,n,0
Andres_Segovia,n,0
Andrew,n,0
Andrew's_clintonia,n,0
Andrew_Carnegie,n,0
Andrew_D._White,n,0
Andrew_Dickson_White,n,0
Andrew_Fielding_Huxley,n,0
Andrew_Huxley,n,0
Andrew_Jackson,n,0
Andrew_Jackson_Downing,n,0
Andrew_Johnson,n,0
Andrew_Lloyd_Webber,n,0
Andrew_Marvell,n,0
Andrew_Mellon,n,0
Andrew_W._Mellon,n,0
Andrew_William_Mellon,n,0
Andrew_Wyeth,n,0
Andrews,n,0
Andricus,n,0
Andrija_Mohorovicic,n,0
Andromeda,n,0
Andromeda_galaxy,n,0
Andromeda_glaucophylla,n,0
Andromeda_polifolia,n,0
Andropogon,n,0
Andropogon_furcatus,n,0
Andropogon_gerardii,n,0
Andropogon_scoparius,n,0
Andropogon_virginicus,n,0
Andrzej_Wajda,n,0
Andvari,n,0
Andy_Warhol,n,0
Aneides,n,0
Aneides_lugubris,n,0
Anemia,n,0
Anemia_adiantifolia,n,0
Anemone_Canadensis,n,0
Anemone_cylindrica,n,0
Anemone_ludoviciana,n,0
Anemone_nemorosa,n,0
Anemone_occidentalis,n,0
Anemone_pulsatilla,n,0
Anemone_quinquefolia,n,0
Anemone_riparia,n,0
Anemone_sylvestris,n,0
Anemone_tetonensis,n,0
Anemone_virginiana,n,0
Anemonella,n,0
Anemonella_thalictroides,n,0
Anemopsis,n,0
Anemopsis_californica,n,0
Anethum,n,0
Anethum_graveolens,n,0
Angara,n,0
Angara_River,n,0
Angas,n,0
Angel,n,-0.697253376
Angel_Falls,n,0.6546619392
Angelica_Archangelica,n,0
Angelica_sylvestris,n,0
Angelo_Correr,n,0
Angelo_Guiseppe_Roncalli,n,0
Angelus,n,0
Angevin,n,0
Angevine,n,0
Angiopteris_evecta,n,0
Angiospermae,n,0
Angle,n,0
Anglesea,n,0
Anglesea_Island,n,0
Anglesey,n,0
Anglesey_Island,n,0
Anglia,n,0
Anglian,n,0
Anglican,a,0
Anglican,n,0
Anglican_Catholic,n,0
Anglican_Church,n,0
Anglican_Communion,n,0
Anglicanism,n,0
Anglicisation,n,0
Anglicism,n,0
Anglicization,n,0
Anglo-American,n,0
Anglo-Catholicism,n,0
Anglo-French,n,0
Anglo-Indian,a,0
Anglo-Indian,n,0
Anglo-Jewish,a,0
Anglo-Norman,n,0
Anglo-Saxon,a,0
Anglo-Saxon,n,0
Anglo-Saxon_deity,n,0
Anglo-catholic,a,0
Anglomania,n,0
Anglophilia,n,0
Anglophilic,a,0
Anglophobia,n,0
Anglophobic,a,0
Angola,n,0
Angolan,a,0
Angolan,n,0
Angolan_capital,n,0
Angolan_monetary_unit,n,0
Angolese,n,0
Angora,n,0
Angora_cat,n,0
Angora_goat,n,0
Angora_rabbit,n,0
Angostura_Bridge,n,0
Angraecum,n,0
Anguidae,n,0
Anguilla,n,0
Anguilla_sucklandii,n,0
Anguillan,a,0
Anguillan,n,0
Anguillidae,n,0
Anguilliformes,n,0
Anguillula,n,0
Anguillula_aceti,n,0
Anguis,n,0
Anguis_fragilis,n,0
Angus,n,0
Angus_Frank_Johnstone_Wilson,n,0
Angus_Og,n,0
Anhima,n,0
Anhima_cornuta,n,0
Anhimidae,n,0
Anhinga_anhinga,n,0
Anhingidae,n,0
Anicius_Manlius_Severinus_Boethius,n,0
Anigozanthus,n,0
Anigozanthus_manglesii,n,0
Animalia,n,0
Anisoptera,n,0
Anisotremus,n,0
Anisotremus_surinamensis,n,0
Anisotremus_virginicus,n,0
Anjou,n,0
Ankara,n,0
Ann_Arbor,n,0
Anna_Amalia_Mercouri,n,0
Anna_Eleanor_Roosevelt,n,0
Anna_Howard_Shaw,n,0
Anna_Mary_Robertson_Moses,n,0
Anna_Pavlova,n,0
Annaba,n,0
Annam,n,0
Annamese,n,0
Annamite,n,0
Annapolis,n,0
Annapurna,n,0
Anne,n,0
Anne_Boleyn,n,0
Anne_Bradstreet,n,0
Anne_Bronte,n,0
Anne_Dudley_Bradstreet,n,0
Anne_Hathaway,n,0
Anne_Hutchinson,n,0
Anne_Mansfield_Sullivan,n,0
Anne_Robert_Jacques_Turgot,n,0
Anne_Sexton,n,0
Anne_Sullivan,n,0
Annelida,n,0
Annie_Oakley,n,0
Anniellidae,n,0
Annona,n,0
Annona_cherimola,n,0
Annona_diversifolia,n,0
Annona_glabra,n,0
Annona_muricata,n,0
Annona_reticulata,n,0
Annona_squamosa,n,0
Annonaceae,n,0
Annunciation,n,0
Annunciation_Day,n,0
Annunciation_lily,n,0
Annwfn,n,0
Annwn,n,0
Anoa_depressicornis,n,0
Anoa_mindorensis,n,0
Anobiidae,n,0
Anodonta,n,0
Anoectochilus,n,0
Anogramma,n,0
Anogramma_leptophylla,n,0
Anolis,n,0
Anolis_carolinensis,n,0
Anomala,n,0
Anomala_orientalis,n,0
Anomalopidae,n,0
Anomalopteryx_oweni,n,0
Anomia,n,0
Anomia_ephippium,n,0
Anomiidae,n,0
Anopheles,n,0
Anoplophora_glabripennis,n,0
Anoplura,n,0
Anostraca,n,0
Anouilh,n,0
Anpu,n,0
Ansaid,n,0
Ansar_al-Islam,n,0
Ansar_al_Islam,n,0
Anselm,n,0
Anser,n,0
Anser_anser,n,0
Anser_cygnoides,n,0
Anseres,n,0
Anseriformes,n,0
Anserinae,n,0
Anshar,n,0
Antabuse,n,0
Antakiya,n,0
Antakya,n,0
Antalya,n,0
Antananarivo,n,0
Antarctic,a,0
Antarctic,n,0
Antarctic_Circle,n,0
Antarctic_Ocean,n,0
Antarctic_Peninsula,n,0
Antarctic_Zone,n,0
Antarctic_continent,n,0
Antarctica,n,0
Antares,n,0
Antedon,n,0
Antedonidae,n,0
Antennaria,n,0
Antennaria_dioica,n,0
Antennaria_plantaginifolia,n,0
Antennariidae,n,0
Anthemis,n,0
Anthemis_arvensis,n,0
Anthemis_cotula,n,0
Anthemis_nobilis,n,0
Anthemis_tinctoria,n,0
Antheraea,n,0
Antheraea_mylitta,n,0
Antheraea_pernyi,n,0
Antheraea_polyphemus,n,0
Anthericum,n,0
Anthericum_liliago,n,0
Anthericum_torreyi,n,0
Antheropeas,n,0
Antheropeas_wallacei,n,0
Anthidium,n,0
Anthoceropsida,n,0
Anthoceros,n,0
Anthocerotaceae,n,0
Anthocerotales,n,0
Anthonomus,n,0
Anthonomus_grandis,n,0
Anthony,n,0
Anthony_Burgess,n,0
Anthony_Charles_Lynton_Blair,n,0
Anthony_Comstock,n,0
Anthony_Hopkins,n,0
Anthony_Trollope,n,0
Anthony_Vandyke,n,0
Anthony_Wayne,n,0
Anthophyta,n,0
Anthozoa,n,0
Anthrenus_scrophulariae,n,0
Anthriscus,n,0
Anthriscus_cereifolium,n,0
Anthriscus_sylvestris,n,0
Anthropoidea,n,0
Anthurium_andraeanum,n,0
Anthurium_scherzerianum,n,0
Anthus,n,0
Anthus_pratensis,n,0
Anthyllis,n,0
Anthyllis_barba-jovis,n,0
Anthyllis_vulneraria,n,0
Anti-Imperialist_International_Brigade,n,0
Anti-Masonic_Party,n,0
Antichrist,n,0
Antido,n,0
Antidorcas,n,0
Antidorcas_euchore,n,0
Antidorcas_marsupialis,n,0
Antigone,n,0
Antigonia,n,0
Antigonus,n,0
Antigonus_Cyclops,n,0
Antigua,n,0
Antigua_and_Barbuda,n,0
Antiguan,a,0
Antiguan,n,0
Antilles,n,0
Antilocapra,n,0
Antilocapra_americana,n,0
Antilocapridae,n,0
Antilope,n,0
Antilope_cervicapra,n,0
Antioch,n,0
Antirrhinum,n,0
Antirrhinum_coulterianum,n,0
Antirrhinum_filipes,n,0
Antirrhinum_majus,n,0
Antivert,n,0
Antlia,n,0
Antofagasta,n,0
Antoine_Domino,n,0
Antoine_Henri_Becquerel,n,0
Antoine_Laurent_Lavoisier,n,0
Antoine_Laurent_de_Jussieu,n,0
Antoine_Lavoisier,n,0
